,Id,Gender,Age,Topic,Sentence
10443,393,M,40-49,SMOKE,"I miei acquisti di oggi. Purtroppo non riesco più a fumare nulla, cubani e pipa. Non so se per via delle medicine o di che diamine mi è successo, avverto tutto con un retrogusto amaro. Dal cibo alle bevande...al tabacco. Provo quindi con qualcosa di abbastanza dolciastro e comunque non troppo amaricante, per vedere se riesco ad avvertire una sensazione migliore... P.S. abbastanza deluso dalla fattezza dei sigari. Sempre più asciutti e snelli. In particolare per i Granduca Cosimo I, i primi mi sembra di ricordarli ben più cicciotti (quantomeno come l'esemplare all'estrema destra)."
10444,557,M,50-100,AUTO-MOTO,"Per non perdere l'abitudine ho sostituito la Volvo SC60 D4 con una Evoque HSE 2.0 Benzina 240Cv che si unisce alla mia ormai vecchia 2.2 D Rica 228cv ( affittata ad un amico ) e alla Jaguar F Pace 2.0D 180cv. Inutile aggiungere che sono soddisfatto di tutte anche se, ogni tanto, qualche problemino e' uscito"
10445,560,M,40-49,METAL-DETECTING,Non saprei farlo con il cellulare.... magari ci vuole una app apposta..
10446,608,M,50-100,BIKES,Germano ti stai sbagliando questo è un R del 71 quindi faro grigio quadrato e cerchi a canale piatto . Solo i primi 15000 esemplari del 1970 avevano faro tondo e i cerchi bombati. Ciaooo
10447,715,F,20-29,CELEBRITIES,in conferenza stampa dicevano che terminavano alle 2 le dirette...boh vediamo tra 15 min
10448,53,F,20-29,CELEBRITIES,Li vorrei fuori entrambi... ma dovendo sceglierne uno Elenoire!!!!
10449,203,M,30-39,METAL-DETECTING,Eccoci. ..finalmente svelato il dubbio! Ritrovo molto bello e significativo!
10450,730,F,30-39,ANIME,aggiornamento della situazione: ho acquistato online l' ASUS F541UV-DM148T da euronics oggi  stanotte non dormo per l'hype. Speriamo che riconosca la tavoletta grafica
10451,888,M,50-100,BIKES,Se ci sarà anche l'anno venturo vedrò di venirci. Bellissima manifestazione.
10452,936,M,50-100,AUTO-MOTO,Ottimo! Va bene anche qualche indicazione enogastronomica! Se poi c'è qualche strada collinare nei dintorni anche breve va bene!
10453,737,M,40-49,SMOKE,Pizza con salamino piccante e Ceres A seguire Antico maremmano
10454,171,M,40-49,ANIME,Tutte ste notizie le avevo sentite anch'io. Mi sfugge una cosa ancora e cioe' la mancanza dei sottotitoli nell'edizione monca D/V. Penso che poi sia stato detto tutto!!!!!!
10455,567,M,50-100,METAL-DETECTING,"Salve a tutti , mi chiamo Sergio e sono veneto ."
10456,368,M,20-29,AUTO-MOTO,"ho appena parlato con la mia assicurazione, lei mi consiglia di fare foto e video della moto incidentata ed iniziare ad aggiustarla (dato che a me la moto serve pure per andare a lavoro) e quando mi contatta il perito di comunicare che ho dovuto fare in questo modo per accelerare i tempi, dato che ero fermo. voi che dite?"
10457,14,M,40-49,METAL-DETECTING,Si quoto anch'io. Questo ha anche il motivo uguale. Sicuro che sia argento? Dalle foto non sembra
10458,295,M,20-29,ANIME,"Dipende dai punti di vista, è come l'inno nazionale, lo ha ogni nazione, ma è diverso per ognuna di esse. I manga per giapponesi sono i manwha per i coreani, fumetti per noi, e così via. Io essendo abituato con ""manga"" li definisco ""manga coreani"" xD Ne ho sentito parlare molto bene di Dice, ma non l'ho mai iniziato a dire la verità, ho sempre dato la priorità agli anime come preferenza quindi coi manga sono abbastanza indietro, ma si trova già tra i primi posti nella lista ""recuperiamo"""
10459,100,F,20-29,MEDICINE-AESTHETICS,"Si probabilmente nel tempo qualche ingrediente mi ha dato fastidio, strano che lo abbia fatto solo nella parte esterna finale dell occhio sinistro.. Il problema si è risolto cambiando bifasico anche se ci ho messo un po' a capirlo.. Perciò il prezzo del nivea è altino x 125ml..spero sia molto valido però!"
10460,266,M,30-39,SPORTS,"Che Sky non dica nulla pur essendo stato Vialli per anni un opinionista della redazione sportiva non mi sorprende,anzi. Ci sta che magari Vialli abbia confermato la cosa,chiedendo di tenere il tutto segreto. Anche perchè si tratterebbe di una proprietà americana,sconosciuta un pò a tutti. Le altre testate giornalistiche,alla fine, o sparano minchiate per riempire le trasmissioni oppure parlano solo se hanno contatti con persone coinvolte,non mi pare che Pedullà o Bargiggia possano dire di avere dei rapporti con Vialli,come ad esempio Di Marzio."
10461,955,M,30-39,SMOKE,Sono curioso di assaggiare gli altri formati di cuaba. Mi hanno detto che c'è poca evoluzione è vero?
10462,772,M,30-39,ANIME,Si può essere. Ma non ne sono così sicuro. E' più facile che volesse disegnare una donna in grado di insidiare la figura di Yuria
10463,1037,M,20-29,SPORTS,"Non ci finiranno mai 4 squadre a pari punti comunque xD Però si, funziona in quel modo, classifica negli scontri diretti tra quelle 4 squadre.."
10464,1084,F,20-29,CELEBRITIES,Giovanni ovviamente fa l'uomo di mondo! AUHAHA ridicolo! e ridicola alessia
10465,90,M,30-39,SMOKE,"grazie a tutti e 2, Pipa&toscano davvero precisissimo!!"
10466,860,M,40-49,SMOKE,"A miticiiiiiiiii😃😃😃😃come state!?! Io tutto ok. Non vi ho dimenticato e presto tornerò tra di voi. Un abbraccio a tutti, vecchi e nuovi😀😀😀😀"
10467,592,M,30-39,SMOKE,"Davvero Dino, se pensi al cavendish industriale brucialingua in stile olanda-danimarca sei fuori strada. Il cavendish di mcclelland è il cavendish di una volta, il recupero di com'era il cavendish storico, non una zuppa di aromi e di casing. Un virginia di eccezionale asciuttezza e profondità."
10468,827,M,40-49,SPORTS,alcuni sono presenti nel megapack ... boauh e bamba sicuro comunque te li faccio subito
10469,102,M,40-49,SPORTS,Tranquillo anche se becchi il 3-0 dubito che bras ti da 10 punti
10470,947,M,20-29,METAL-DETECTING,"INFO GARA La gara si svolgerà il 3 Maggio 2015 a Cesenatico (FC) sulla Spiaggia Libera del Grattacielo (rif. Piazza Andrea Costa), con il patrocinio del Comune di Cesenatico e La Cooperativa Bagnini della Riviera. Il campo di gara avrà un’estensione di circa 3000 mq. e verrà interamente riservato alla manifestazione. La gara è aperta a chiunque (anche ai bambini) e si può partecipare con qualsiasi marca di metal detector. I partecipanti si ritroveranno alle ore 09:00 per il rilascio dei numeri di gara e dei gadget, fra cui Cappellino Garrett AT-Pro, T-shirt Garrett Contest 2015, Sacca Camo mimetica Garrett. Ogni concorrente potrà fare delle fotografie con Tim e George che saranno presenti per tutta la giornata sul campo di gara. Alle ore 10:00 circa inizieranno le qualificazioni a gruppi di 25 / 35 concorrenti. Ogni turno avrà una durata di circa 15 / 20 minuti durante i quali i concorrenti dovranno trovare gli appositi gettoni Garrett Contest 2015 precedentemente sotterrati nel campo di gara dagli organizzatori. I gettoni sono realizzati in differenti tipologie di metallo e verranno mostrati solo il giorno della gara. I migliori 3 / 4 concorrenti (verrà deciso il giorno della gara) di ogni turno saranno qualificati per la finale, che si svolgerà nel pomeriggio alle ore 14:30 circa. In caso di parimerito, ovvero stesso numero di gettoni ritrovati, si procederà con una estrazione a sorte, da svolgersi alla presenza dei concorrenti. La gara finale, della durata di 30 minuti, vedrà coinvolti circa 20 concorrenti ed anche Tim e George (fuori gara…) che li sfideranno nella competizione e faranno divertire il pubblico con la loro simpatia. Anche in questo caso, a parimerito, si procederà con estrazione a sorte. Al termine ci saranno le premiazioni ed ulteriori gadget per i partecipanti (esempio il più giovane, il più vecchio, il più sfortunato ecc. ecc.). I vincitori saranno fotografati con Tim e George e con i dirigenti della Garrett USA e Securitaly, e le foto verranno pubblicate sui siti internet ufficiali. A fine manifestazione, i Tecnici Garrett saranno a disposizione di tutti per suggerimenti, consulenza e controllo gratuito ai metal detector."
10471,512,M,40-49,SPORTS,"Mi spiace leggere solo ora il tuo intervento, ma è splendido nella sua tragicità. Ho saputo il giorno stesso in cui è avvenuta, della dipartita del tuo papà, e come anticipato da qualcuno sembrava aver perso uno zio a cui si è legati tantissimo. Come ho avuto modo di dire nel topic cui fai riferimento, ho il piacere e l'onore di conservare perennemente la sua voce che registrai ad insaputa del mio tifoso e scaramantico papà nella sera, gaurda caso parlarne oggi, del ritorno a Stoccarda che ci permise di vincere la Coppa Uefa. E' una cassetta da 120 minuti che sarà un cimelio da tramandare ai miei figli e che faranno risuonare le parole e la voce del tuo papà ancora per tanto tempo. Se ne avrò modo e possibilità sarà solo un piacere farti avere la registrazione. Sentite condoglianze."
10472,760,M,40-49,SMOKE,2 ammezzati classico MST nature durante la notte di lavoro... ora 😴😴😴😴
10473,962,M,30-39,ANIME,"Grazie linley riesce a fuggire contro bestie demoniache,ma ora deve vedersela con un drago"
10474,910,M,50-100,AUTO-MOTO,"...dici bene , nei Silver Vase 6 m ,moto peraltro abbastanza rare e legate alle preparazioni ""ufficiali"" come era il discorso.....???    possiamo quindi affermare che il mio essendo un ""regolarità "" del '76 monti il motore di base,appunto con il bing da 28 (peraltro motore più gestibile visto la potenza massima e la coppia più in basso) ....chissa quell'esploratore del campetto cosa stà facendo??  dove stà frugando ?  ciaoo"
10475,818,M,50-100,METAL-DETECTING,"Ciao Cesira, sul secondo lato leggere la prima lettera è assai arduo, ma potrebbe essere anche una B, sulla prima ci siamo anche se hanno sbagliato la D con la T, dopo la R comunque sembra ci sia una O, quindi S. Maria tel Rosario e ci siamo, ma io la seconda immagine proprio non la decifro giusto la E per vescovo, quindi chi sarà sto Beato Vescovo"
10476,255,M,30-39,SPORTS,Tanti ma tanti auguri di Buon Natale amici di Fmf
10477,314,M,20-29,CELEBRITIES,Grazie ragazzi per le immagini che proponete. Non vedo l'ora che arrivi la bella stagione per vedere i piedi con le cipolle.
10478,621,M,50-100,METAL-DETECTING,Allora ci siamo la zona è stata scontro tra Francesi e austriaci  No un pezzo era da una parte e l'altro appena un pò più in la
10479,826,F,50-100,AUTO-MOTO,Bellissime foto davvero!!!!! Sono stati due bellissimi giorni!   Un bacio a tutti e vado a dormire che sono cotta anche io ......
10480,821,M,40-49,AUTO-MOTO,"Intanto ti ringrazio. Complimenti per il sistema, che si presenta di qualità."
10481,1040,F,20-29,ANIME,Juntara?   Mi piace assai va bene chiamami pure così
10482,797,M,40-49,SMOKE,"Un Petit Corona di Bolivar e a seguire una carica di E.M. in Moretti AdFL, durante l'incontro degli Accademici Campani."
10483,26,M,30-39,SPORTS,"Jallow le sbaglia tutte, ovviamente rosina entrerà tipo al 88'"
10484,202,F,20-29,ANIME,Benvenuta Valentina io sono Sara e anche io come te vorrei imparare ad usare i programmi grafici
10485,958,M,50-100,AUTO-MOTO,"aggiungo un posto per te nella camerata dei pazzi,ti eleggo come capo villaggio e animatore.............."
10486,852,M,40-49,AUTO-MOTO,"ma più che altro,a lungo andare siamo sicuri che il gpl non combini guai al motore?è un carburante secco e non lubrifica come la benzina o il diesel...di un'altra cosa bisogna tener conto,la 500X ha punterie idrauliche?perchè mi diceva il mio meccanico che se le punterie sono meccaniche,il gpl(molto secco)aumenta il gioco della sede che va regolata ogni tot di km...se invece sono idrauliche non creano scompensi,spero per chi ha messo gpl siano quest'ultime"
10487,65,M,20-29,SMOKE,"Si, dove mi rifornisco abitualmente lo storty è finito e non arriva da un po' di tempo.. I sigari della cts son distribuiti da ita, è più probabile trovarlo nelle tabaccherie che vendono sigari davidoff, camacho, ecc.."
10488,584,M,30-39,SPORTS,"Pure i 93 sono interessanti,tipo Spinazzola e Politano. Peccato purtroppo che presto il Napoli sparirà del tutto da questa nazionale. Insigne adesso ha moltissima concorrenza e potrebbe rischiare il posto,altri non esistono nemmeno. Probabile che Meret diventi il vice Donnarumma"
10489,48,M,50-100,SMOKE,"In tutti i paesi europei tranne Islanda, Italia, Malta, Norvegia, Portogallo, San Marino, Russia e Ucraina."
10490,1034,M,20-29,ANIME,Tra le regine delle corbellerie aggiungerei Beerus che ha ordinato a Freezer di distruggere il Pianeta Vegeta
10491,823,M,50-100,AUTO-MOTO,Bella Brivio ....peccato se era 88 mi sarebbe interessata.....
10492,644,M,0-19,NATURE,Sono via tutto il giorno e non posso farle compagnia ma alla sera dalle 19 in poi mi sente parlare. Anche se non mi vede va bene lo stesso? Questo è il tempo che ho a disposizione. Dovrà abituarsi  . Grazie delle risposte
10493,381,F,30-39,MEDICINE-AESTHETICS,Buonagiornata ragazze....vi aggiorno ho fatto la biopsia e saprò se posso ripartire con la stimolazione di maggio ...speriamo.... Come state????si avvicina la pasqua e sopratutto l'estate....
10494,880,M,50-100,AUTO-MOTO,"...eh si, una ""visione"" inaspettata visto che oggi non è venerdi. Approvo."
10495,524,M,0-19,ANIME,ho trovato un test su fullmetal alchemist ci aprirei una conversazione ma mi dice ke nn ho l'autorità qualcuno me la da??(l'autorità!!!)
10496,867,F,0-19,ANIME,"Lo clicco per avviarlo, ma mi apre sempre photoshop da 64 bit... forse è meglio se mi riscarico Photoshop"
10497,307,M,20-29,SPORTS,"Via, fuori rosa fino al termine della stagione e fuori dalle balle a giugno."
10498,836,M,20-29,AUTO-MOTO,ho guardato su internet e ho messo il prezzo un po alto..... 200€ tutte e 4
10499,30,M,20-29,ANIME,"Cosa mi serve: Colorazione il più realistica possibile di alcuni Pokémon realistici di un mio amico Link del forum dove verrà inserito il lavoro:  (non è un forum, ma una wiki, spero che vada bene lo stesso) Link della pagina codice: Nessuna (?) (non ho capito bene questa parte) Dimensione del lavoro: irrilevante, basta che sia ben visibile Testo: nessun testo Immagini da usare: nel caso sia meglio usare quelle colorate da me (colorate malissimo con Paint) nel caso sia meglio usare quelle originali non colorate: Altre informazioni: Il colore se possibile deve essere il più simile possibile allo stile usato dal mio amico (vedere il sito linkato sopra), non so se è utile, ma il mio amico per le altre immagini ha usato Photoshop CS5 e Painterswheel. Nota, il lavoro è abastanza urgente :S Nota2: Essendo un lavoro per un sito, l'immagine dovrà essere pulita, cioe senza firme o roba del genere, tuttavia i crediti verranno cmq dati nel sito in quanto l'immagine verrà nominata con il nick di quello che la farà, esempio: Se Pincopallino farà l'immagine di Doduo, l'immagine nella wiki sarà nominata Doduo_Pincopallino.png Per sicurezza lascerò un link che manderà all'immagine in modo che il disegnatore si assicuri che ho realmente nominato l'immagine con il suo nick."
10500,488,M,30-39,AUTO-MOTO,"grande DesmoDovi!! peccato per non essere costante, altrimenti quest'anno si poteva provare a vincere il mondiale..."
10501,1025,M,20-29,CELEBRITIES,"Ma perché taroccabile? Ne ha vinte più di una di prova, non è possibile siano state ""taroccate"" tutte."
10502,51,M,20-29,METAL-DETECTING,"Io abito in romagna nel confine con le marche ma sono spesso nelle marche, ho la morosa di Morro d'Alba, carina la zona Ostra Vetere - Castelleone di Suasa"
